,Date,Price
225,2024-08-14 11:21:50.228,60948.01211615021
226,2024-08-14 12:12:43.782,61356.318193391344
227,2024-08-14 13:17:28.807,60741.11900146548
228,2024-08-14 14:18:29.134,58989.47034890381
229,2024-08-14 15:19:18.231,59296.870497296506
230,2024-08-14 16:20:00.444,59398.18261345918
231,2024-08-14 17:19:05.651,59247.72206319977
232,2024-08-14 18:12:08.619,59232.393107718366
233,2024-08-14 19:12:11.532,58938.9576899662
234,2024-08-14 20:08:14.074,58992.182451813904
235,2024-08-14 21:15:41.041,59117.49227477686
236,2024-08-14 22:08:03.667,58607.84280247439
237,2024-08-14 23:06:21.651,58989.62219097791
238,2024-08-15 00:14:10.920,58819.599962208355
239,2024-08-15 01:20:08.893,58872.61696669897
240,2024-08-15 02:13:05.834,58275.85931603416
241,2024-08-15 03:24:00.629,58445.4062844714
242,2024-08-15 04:11:56.562,58370.951501063326
243,2024-08-15 05:15:58.675,58313.335500366025
244,2024-08-15 06:07:32.119,58264.40579045636
245,2024-08-15 07:00:27.886,58088.79404612981
246,2024-08-15 08:12:58.632,58051.71502223428
247,2024-08-15 09:22:26.648,58432.21244049253
248,2024-08-15 10:05:52.288,58413.67017961424
249,2024-08-15 11:10:34.317,58485.15425804929
250,2024-08-15 12:05:44.715,58729.1333863503
251,2024-08-15 13:12:10.766,58870.26610323387
252,2024-08-15 14:02:57.286,59483.03961230005
253,2024-08-15 15:21:21.027,59345.565722265164
254,2024-08-15 16:13:28.587,59727.942107983596
255,2024-08-15 17:09:24.485,59401.453819783936
256,2024-08-15 18:09:40.880,58148.51663284134
257,2024-08-15 19:18:57.013,57182.5690515019
258,2024-08-15 20:18:24.902,57182.19956170608
259,2024-08-15 21:08:06.000,56765.926472158855
260,2024-08-15 22:18:54.512,57588.13281893597
261,2024-08-15 23:15:35.099,57590.117286304856
262,2024-08-16 00:13:35.857,57517.288261417954
263,2024-08-16 01:16:48.474,57388.406266252496
264,2024-08-16 02:11:01.512,57463.08029840291
265,2024-08-16 03:16:20.767,58110.020444975285
266,2024-08-16 04:09:26.321,57953.45268300431
267,2024-08-16 05:19:37.543,58206.631385308734
268,2024-08-16 06:18:49.935,58299.972387030146
269,2024-08-16 07:07:46.504,58481.39741510699
270,2024-08-16 08:15:33.426,58601.31105458154
271,2024-08-16 09:08:57.472,58349.97587789022
272,2024-08-16 10:18:44.717,58393.5913309717
273,2024-08-16 11:23:13.561,58394.022290466
274,2024-08-16 12:11:26.998,58479.15548513328
275,2024-08-16 13:17:36.433,58107.39617493354
276,2024-08-16 14:03:32.172,58322.02070299983
277,2024-08-16 15:22:57.567,58087.23647718457
278,2024-08-16 16:22:56.763,58366.058274183546
279,2024-08-16 17:19:58.731,58602.833023575986
280,2024-08-16 18:22:06.830,59336.92183147019
281,2024-08-16 19:18:32.382,59546.701473360816
282,2024-08-16 20:04:39.193,59658.822844689734
283,2024-08-16 21:04:53.954,59257.78670650454
284,2024-08-16 22:18:40.385,59079.85864539329
285,2024-08-16 23:00:29.316,59008.35598447069
286,2024-08-17 00:19:15.239,58860.57334808443
287,2024-08-17 01:17:30.178,59217.47771557815
288,2024-08-17 02:08:56.117,59350.615234769495
289,2024-08-17 03:02:45.582,59152.62830970626
290,2024-08-17 04:05:56.498,59169.67657788981
291,2024-08-17 05:18:38.642,59217.21091899589
292,2024-08-17 06:22:49.517,59199.61103327122
293,2024-08-17 07:12:37.430,59102.25419430356
294,2024-08-17 08:03:24.687,59281.64422691288
295,2024-08-17 09:05:33.670,59281.08059915197
296,2024-08-17 10:03:26.713,59339.07971026275
297,2024-08-17 11:13:30.014,59144.78963688992
298,2024-08-17 12:04:41.057,59137.83368710243
299,2024-08-17 13:03:48.440,59235.06313556112
300,2024-08-17 14:12:46.136,59433.059003423536
301,2024-08-17 15:06:29.004,59445.46121861815
302,2024-08-17 16:19:34.037,59498.10996225166
303,2024-08-17 17:10:27.335,59650.14463574034
